gene1	gene2	rho	p.value	FDR	limited
4948	Tmem145	Il1a	-0.032770851136118	0.639171360828639	0.831982708530526	FALSE
4949	Adora1	Leng8	0.0327598691774169	0.639261360738639	0.831982708530526	FALSE
4950	Ctsz	Sprn	0.0326610315491082	0.64023135976864	0.833076805711073	FALSE
4951	Aldoc	Pigq	0.0326088672452786	0.640783359216641	0.83362666465651	FALSE
4952	Cyb561	Mlc1	0.0325800396036885	0.641075358924641	0.833672374080503	FALSE
4953	3110035E14Rik	Miat	0.0325786668588509	0.641077358922641	0.833672374080503	FALSE
4954	Limk2	Ptpn5	-0.0325580756862867	0.641383358616641	0.833674200808558	FALSE
4955	Ephb6	Ndn	0.0325443482379103	0.641503358496642	0.833674200808558	FALSE
4956	Calb1	Ncald	-0.032531993534372	0.641643358356642	0.833674200808558	FALSE
4957	Cyb561	Slc3a2	0.0325292480446965	0.641691358308642	0.833674200808558	FALSE
4958	Rab26	Prkar1b	-0.0325196388308333	0.641765358234642	0.833674200808558	FALSE
4959	Galnt9	Bin2	0.0325114023618074	0.641855358144642	0.833674200808558	FALSE
4960	Bmp1	Lrrtm1	0.0324853202098926	0.642055357944642	0.833765838814806	FALSE
4961	Slc30a3	Rasl11b	0.0324496288441145	0.642427357572642	0.834080751889819	FALSE
4962	Galnt9	Cckbr	0.0324166829680116	0.642799357200643	0.834395538034934	FALSE
4963	Flna	Necab3	-0.0323988372851227	0.643121356878643	0.83464530720438	FALSE
4964	Fezf2	Rasl11b	0.032331572788079	0.643655356344644	0.834942648746437	FALSE
4965	Sprn	Cd6	0.0323288272984038	0.643683356316644	0.834942648746437	FALSE
4966	Csdc2	Slc3a2	-0.0323425547467802	0.643739356260644	0.834942648746437	FALSE
4967	Col6a1	Snhg11	0.0322999996568137	0.644001355998644	0.835114301185276	FALSE
4968	Ctsz	Frmd8	0.0322601900565227	0.644463355536644	0.835545183778488	FALSE
4969	Col6a1	Crip2	-0.0322409716287961	0.644813355186645	0.835699154644841	FALSE
4970	Tollip	Mfsd10	-0.0322354806494456	0.644869355130645	0.835699154644841	FALSE
4971	BC005764	Serinc2	-0.0322244986907447	0.644971355028645	0.835699154644841	FALSE
4972	Gadd45g	Foxp2	-0.0321778253662655	0.645423354576645	0.835721179957212	FALSE
4973	Clip3	Foxp2	0.0321599796833764	0.645463354536645	0.835721179957212	FALSE
4974	Cst3	Ap1b1	0.0321558614488635	0.645489354510645	0.835721179957212	FALSE
4975	Gap43	Akna	-0.0321695888972398	0.645507354492646	0.835721179957212	FALSE
4976	Pim3	Pvrl4	-0.0320995789105212	0.646263353736646	0.836466229719089	FALSE
4977	Cyr61	Hpcal4	-0.0320707512689311	0.646543353456647	0.836466229719089	FALSE
4978	Rasl11b	Pvrl4	0.0320281961789647	0.646829353170647	0.836466229719089	FALSE
4979	Pcp4	Prkar1b	0.0320213324547766	0.646885353114647	0.836466229719089	FALSE
4980	Cst3	Serinc2	-0.0320199597099391	0.647087352912647	0.836466229719089	FALSE
4981	Robo3	Sprn	-0.0320103504960758	0.647195352804647	0.836466229719089	FALSE
4982	Malat1	Ptpn5	-0.0320007412822123	0.647317352682647	0.836466229719089	FALSE
4983	Igfbp4	Frmd8	0.0319719136406222	0.647349352650647	0.836466229719089	FALSE
4984	Ndn	Dusp1	0.0319719136406222	0.647349352650647	0.836466229719089	FALSE
4985	Cyr61	Necab3	0.0319636771715964	0.647447352552647	0.836466229719089	FALSE
4986	Ccl4	Fam131a	-0.0319815228544857	0.647511352488648	0.836466229719089	FALSE
4987	Cpne6	Tollip	-0.0319156311022799	0.648245351754648	0.837246503038237	FALSE
4988	Cpne9	Tmem145	0.0318469938603987	0.648597351402649	0.837409207088688	FALSE
4989	Sppl2b	Eng	-0.0318758215019888	0.648631351368649	0.837409207088688	FALSE
4990	Faah	Slc3a2	0.0317934568117314	0.649151350848649	0.83780149359502	FALSE
4991	Cyr61	Ccl4	-0.031816793473971	0.649195350804649	0.83780149359502	FALSE
4992	Fam163b	Cd6	-0.0317769838736801	0.64959735040265	0.838041102687772	FALSE
4993	Mbp	5031439G07Rik	-0.0317591381907909	0.64976735023265	0.838041102687772	FALSE
4994	Col6a1	Cckbr	0.0317399197630642	0.64977135022865	0.838041102687772	FALSE
4995	Napb	Syt6	0.0317193285904999	0.64996735003265	0.838126066378438	FALSE
4996	Nptx2	Chst1	-0.0316987374179356	0.65040134959865	0.838517832819237	FALSE
4997	Fam163b	Ap1b1	0.0316671642866703	0.650553349446651	0.838545952328572	FALSE
4998	Dkk3	Napb	0.0316095090034901	0.651077348922651	0.839053462267066	FALSE
4999	Aamp	Faah	0.0315889178309258	0.651311348688651	0.839187116804081	FALSE
5000	Faah	Clip3	-0.0315669539135239	0.651795348204652	0.839518662580918	FALSE
5001	Rab26	Fos	0.0315381262719339	0.651829348170652	0.839518662580918	FALSE
5002	Cplx1	Atg9a	0.0315051803958309	0.652127347872652	0.839734555707268	FALSE
5003	Pcp4	Gadd45g	0.0314804709887537	0.652377347622652	0.839752252100783	FALSE
5004	Cyr61	Il1a	-0.0315010621613181	0.652507347492652	0.839752252100783	FALSE
5005	Col6a1	Fam131a	-0.0314667435403777	0.652837347162653	0.839752252100783	FALSE
5006	5031439G07Rik	Ranbp3	0.0314351704091123	0.652843347156653	0.839752252100783	FALSE
5007	Pigq	Chst1	0.0314351704091123	0.652843347156653	0.839752252100783	FALSE
5008	Trim46	Foxp2	-0.031458507071352	0.652923347076653	0.839752252100783	FALSE
5009	Gaa	Rab26	0.0314049700226845	0.653153346846653	0.839829496496057	FALSE
5010	Lamp5	Ranbp3	0.0313871243397955	0.653333346666653	0.839829496496057	FALSE
5011	Prkar1b	Nfatc1	-0.0314049700226846	0.653441346558653	0.839829496496057	FALSE
5012	Cd6	Frmd8	0.0313637876775559	0.653561346438654	0.839829496496057	FALSE
5013	Bmp1	Sez6	-0.0313843788501205	0.653635346364654	0.839829496496057	FALSE
5014	Sppl2b	Bin2	-0.0313514329740174	0.653989346010654	0.83988450102459	FALSE
5015	Aldoc	Eif4h	0.0313226053324273	0.654019345980654	0.83988450102459	FALSE
5016	Rab26	Tubb4a	0.0313171143530767	0.654069345930654	0.83988450102459	FALSE
5017	Sparcl1	Il1a	0.0313020141598629	0.654241345758654	0.839937912703108	FALSE
5018	Prkar1b	Syt6	-0.0312594590698969	0.654977345022655	0.840715240990618	FALSE
5019	Col6a1	Ap1b1	0.0312059220212294	0.655275344724655	0.840930164449393	FALSE
5020	Sparcl1	Mfsd10	-0.031160621441588	0.655953344046656	0.841632567530779	FALSE
5021	Galnt9	Hpcal4	0.031116693606784	0.656211343788656	0.841795910245516	FALSE
5022	Foxp2	Eng	0.0311002206687325	0.656379343620656	0.841843757917294	FALSE
5023	Ncald	Pvrl4	0.0310686475374673	0.656755343244657	0.842096189520434	FALSE
5024	Plekhb2	Akna	-0.0310508018545783	0.657081342918657	0.842096189520434	FALSE
5025	Ccl4	Gap43	-0.0310453108752278	0.657131342868657	0.842096189520434	FALSE
5026	Cyr61	Plekhb2	-0.0310343289165269	0.657283342716657	0.842096189520434	FALSE
5027	Ptgds	Mc4r	-0.0310302106820139	0.657309342690657	0.842096189520434	FALSE
5028	Lrrtm1	Sppl2b	-0.0310178559784755	0.657445342554657	0.842096189520434	FALSE
5029	Pigq	Serinc2	-0.0310137377439625	0.657491342508657	0.842096189520434	FALSE
5030	Lamp5	Adam11	0.0309368640330556	0.658081341918658	0.842684278985701	FALSE
5031	Nptx2	Napb	0.0309121546259784	0.658371341628658	0.842761510974578	FALSE
5032	Dkk3	Cst3	0.0309080363914656	0.658403341596658	0.842761510974578	FALSE
5033	Dusp1	Mfsd10	-0.0308613630669865	0.659129340870659	0.842761633920247	FALSE
5034	Flna	Ptpn5	-0.0308531265979608	0.659185340814659	0.842761633920247	FALSE
5035	Fxyd6	Mc4r	0.0308325354253964	0.659197340802659	0.842761633920247	FALSE
5036	Flna	Ptgds	-0.0308448901289351	0.659273340726659	0.842761633920247	FALSE
5037	2900011O08Rik	Ranbp3	-0.0308448901289351	0.659273340726659	0.842761633920247	FALSE
5038	Cpne6	Ttr	0.0308201807218578	0.659299340700659	0.842761633920247	FALSE
5039	Sppl2b	Sirt7	0.0308188079770202	0.659319340680659	0.842761633920247	FALSE
5040	Galnt9	Limk2	0.0307817438664044	0.65966134033866	0.842794170692541	FALSE
5041	Apoe	Clip3	-0.0308119442528323	0.65969134030866	0.842794170692541	FALSE
5042	Aldoc	Igfbp4	-0.0308078260183193	0.65973734026266	0.842794170692541	FALSE
5043	Rab26	Akna	-0.0307927258251055	0.65988534011466	0.842816076874583	FALSE
5044	Fos	Frmd8	-0.0307625254386779	0.66024533975466	0.842849285467546	FALSE
5045	Ephb6	Ptgds	0.030725461328062	0.66035133964866	0.842849285467546	FALSE
5046	Sprn	Tmem145	0.030725461328062	0.66035133964866	0.842849285467546	FALSE
5047	Mbp	Gdf5	-0.0307350705419254	0.660535339464661	0.842849285467546	FALSE
5048	Gaa	Mfsd10	0.0307007519209848	0.660587339412661	0.842849285467546	FALSE
5049	Ctsz	Clip3	0.0306911427071214	0.660699339300661	0.842849285467546	FALSE
5050	Pigq	Dnajc5	0.0306774152587451	0.660827339172661	0.842849285467546	FALSE
5051	Fxyd6	Nfatc1	-0.0306650605552068	0.661239338760661	0.843124656381175	FALSE
5052	Dusp1	Pvrl4	0.0306321146791037	0.661325338674661	0.843124656381175	FALSE
5053	Faah	Atg9a	0.0306170144858898	0.661467338532661	0.843124656381175	FALSE
5054	Col6a1	Cnih3	0.0305799503752741	0.661829338170662	0.843124656381175	FALSE
5055	Robo3	Crip2	0.0305675956717355	0.661953338046662	0.843124656381175	FALSE
5056	Enpp2	Pigq	0.0305648501820602	0.661983338016662	0.843124656381175	FALSE
5057	Ptpn5	Crip2	-0.0305854413546247	0.662107337892662	0.843124656381175	FALSE
5058	Aamp	Atg9a	0.030551122733684	0.662115337884662	0.843124656381175	FALSE
5059	Ndn	Ptpn5	0.0305415135198207	0.662221337778662	0.843124656381175	FALSE
5060	Ctsz	Ncald	0.0305126858782306	0.662553337446663	0.843380641599596	FALSE
5061	Fcho1	Eng	-0.0305346497956327	0.662705337294663	0.843407444677914	FALSE
5062	Faah	Nefl	0.0304618943192386	0.663151336848663	0.843789238770508	FALSE
5063	Fos	Sppl2b	0.0304509123605377	0.663267336732663	0.843789238770508	FALSE
5064	Cpne9	Miat	0.0304358121673238	0.663411336588663	0.843791774569529	FALSE
5065	Galnt9	Pigq	-0.0304509123605379	0.663531336468664	0.843791774569529	FALSE
5066	Malat1	Ttr	0.0304042390360585	0.663741336258664	0.843880747593498	FALSE
5067	Fxyd6	Frmd8	-0.0304234574637854	0.663863336136664	0.843880747593498	FALSE
5068	Gadd45g	Mc4r	-0.0303644294357677	0.664425335574664	0.844428489825654	FALSE
5069	Lamp5	Fam163b	-0.03033422904934	0.664727335272665	0.844645643419064	FALSE
5070	Apoe	Rnf187	-0.0303150106216132	0.664909335090665	0.844710261798614	FALSE
5071	Tmem145	Eif4h	-0.0302806920006726	0.665221334778665	0.844939975805439	FALSE
5072	Il1a	Frmd8	0.0302408824003816	0.665401334598665	0.844998462330143	FALSE
5073	Limk2	Foxp2	0.0302244094623301	0.665567334432666	0.844998462330143	FALSE
5074	Slc30a3	Aldoc	0.0302010728000905	0.665803334196666	0.844998462330143	FALSE
5075	Csdc2	Napb	0.03019558182074	0.665857334142666	0.844998462330143	FALSE
5076	Necab3	Bin2	-0.0302134275036292	0.665923334076666	0.844998462330143	FALSE
5077	Slc30a3	Sprn	0.03013792653756	0.666383333616666	0.845322691896686	FALSE
5078	Ncald	Ptpn5	0.0301310628133719	0.666441333558666	0.845322691896686	FALSE
5079	Igfbp4	Sez6	0.030087134978568	0.666931333068667	0.84577765628968	FALSE
5080	2900011O08Rik	Faah	-0.0300720347853543	0.667335332664667	0.845984762753675	FALSE
5081	Apoe	Ctsz	-0.0300692892956791	0.667357332642667	0.845984762753675	FALSE
5082	C1qb	Nefl	-0.0300514436127899	0.667489332510667	0.84598559439221	FALSE
5083	Tollip	Dkk3	0.0299924155847721	0.667877332122668	0.846310819634488	FALSE
5084	Galnt9	Ap1b1	0.0299333875567543	0.668437331562668	0.846521194679512	FALSE
5085	Chst1	Syt6	-0.0299594697086694	0.668475331524668	0.846521194679512	FALSE
5086	Fam163b	Camk1g	0.0299210328532158	0.668581331418669	0.846521194679512	FALSE
5087	Clip3	Gdf5	0.0298867142322752	0.668943331056669	0.846521194679512	FALSE
5088	Calb1	Frmd8	-0.0298990689358141	0.669047330952669	0.846521194679512	FALSE
5089	Ccl4	Frmd8	0.0298263134594199	0.66950333049667	0.846521194679512	FALSE
5090	Csdc2	Nptx2	0.0298180769903942	0.66958333041667	0.846521194679512	FALSE
5091	Gap43	Frmd8	0.0298139587558813	0.66961733038267	0.846521194679512	FALSE
5092	Gaa	C1qb	-0.0298386681629585	0.66966333033667	0.846521194679512	FALSE
5093	Arc	Nfatc1	0.0298029767971804	0.66972733027267	0.846521194679512	FALSE
5094	Nptx1	Chst1	0.0298016040523427	0.66974133025867	0.846521194679512	FALSE
5095	Mbp	Sirt7	-0.0298235679697447	0.66980333019667	0.846521194679512	FALSE
5096	Cckbr	Rgs11	0.0297892493488041	0.66985933014067	0.846521194679512	FALSE
5097	Tmem145	Mc4r	0.0297851311142913	0.66988333011667	0.846521194679512	FALSE
5098	Ccl4	Akna	0.0297082574033845	0.670695329304671	0.847381054541268	FALSE
5099	Dkk3	Gdf5	-0.0297000209343588	0.671067328932671	0.847684774594104	FALSE
5100	Apoe	Atg9a	0.0296451111408539	0.671395328604671	0.847932806184841	FALSE
5101	Mbp	Ncald	-0.0296368746718283	0.671767328232672	0.848173963113515	FALSE
5102	Sppl2b	Miat	0.0295956923266995	0.671917328082672	0.848173963113515	FALSE
5103	Dkk3	Ccl4	0.029590201347349	0.671981328018672	0.848173963113515	FALSE
5104	Pigq	Crip2	-0.0295874558576739	0.672263327736672	0.848363654771142	FALSE
5105	Aamp	Gdf5	0.029539409788357	0.672493327506672	0.848460249072066	FALSE
5106	Fam163b	Rab26	0.0295270550848185	0.672603327396673	0.848460249072066	FALSE
5107	Slc30a3	Tubb4a	0.0294680270568006	0.673239326760673	0.849015757875393	FALSE
5108	Cckbr	Ncdn	0.0294611633326126	0.673307326692673	0.849015757875393	FALSE
5109	Nrsn1	Foxp2	0.0293664439388167	0.674331325668674	0.850140549742011	FALSE
5110	Bmp1	Dnajc5	-0.0293403617869021	0.674837325162675	0.850243902738691	FALSE
5111	Enpp2	Adam11	-0.029333498062714	0.674897325102675	0.850243902738691	FALSE
5112	Cnih3	Leng8	-0.029333498062714	0.674897325102675	0.850243902738691	FALSE
5113	Fam163b	Mc4r	0.0293060431659613	0.674941325058675	0.850243902738691	FALSE
5114	Lamp5	Prkar1b	0.0292827065037218	0.675189324810675	0.85038999630535	FALSE
5115	Mfsd10	Il1a	0.0292511333724564	0.675489324510675	0.850462849419917	FALSE
5116	2900011O08Rik	Gdf5	0.0292305421998922	0.675693324306676	0.850462849419917	FALSE
5117	Slc30a3	Miat	-0.0292579970966447	0.675769324230676	0.850462849419917	FALSE
5118	Cyb561	Rgs11	-0.0292566243518071	0.675775324224676	0.850462849419917	FALSE
5119	Gaa	Pigq	0.0291866143650883	0.676179323820676	0.850805044877706	FALSE
5120	Malat1	Necab3	0.0291481775096348	0.676553323446677	0.850817153867601	FALSE
5121	Fxyd6	Tmem145	0.0291454320199597	0.676583323416677	0.850817153867601	FALSE
5122	Ndn	Ctsz	0.0291426865302844	0.676623323376677	0.850817153867601	FALSE
5123	Csdc2	Ndn	0.0291317045715834	0.676717323282677	0.850817153867601	FALSE
5124	Nptx1	C1qb	-0.0291248408473954	0.677217322782677	0.851216573173671	FALSE
5125	Pim3	Leng8	-0.0291179771232073	0.677299322700677	0.851216573173671	FALSE
5126	Nfatc1	Pvrl4	0.0290397306674628	0.677681322318678	0.851427237513664	FALSE
5127	Sprn	Leng8	0.0290328669432747	0.677731322268678	0.851427237513664	FALSE
5128	Pigq	Fam131a	0.0290191394948984	0.677887322112678	0.85145714542273	FALSE
5129	Crip2	Eng	0.0290012938120094	0.678095321904678	0.851552343222467	FALSE
5130	Col6a1	Sprn	0.0289395202943165	0.678767321232679	0.852230081103252	FALSE
5131	Necab3	Gdf5	0.0289093199078888	0.679087320912679	0.852465685830943	FALSE
5132	Snhg11	Gdf5	-0.0289134381424017	0.679435320564679	0.85268469200859	FALSE
5133	Prkar1b	Ttr	-0.0289010834388632	0.67956132043868	0.85268469200859	FALSE
5134	Cnih3	Frmd8	0.0288489191350334	0.67967932032068	0.85268469200859	FALSE
5135	Ranbp3	Rnf187	0.0288365644314948	0.67979132020868	0.85268469200859	FALSE
5136	Cyb561	Limk2	-0.0288516646247088	0.68002531997468	0.85281212732806	FALSE
5137	Hpcal4	C1qb	0.0287967548312038	0.68022531977468	0.85282463210048	FALSE
5138	Galnt9	Nptx1	0.0287857728725028	0.68032131967868	0.85282463210048	FALSE
5139	Dkk3	Snhg11	0.0287638089551009	0.680565319434681	0.85282463210048	FALSE
5140	Rgs11	Fezf2	0.0287624362102633	0.680591319408681	0.85282463210048	FALSE
5141	Cpne9	3110035E14Rik	-0.0287871456173405	0.680697319302681	0.85282463210048	FALSE
5142	Sparcl1	Gadd45g	-0.0287665544447762	0.680911319088681	0.85291814339182	FALSE
5143	Galnt9	Crip2	0.0287116446512713	0.681113318886681	0.85291814339182	FALSE
5144	Ephb6	Miat	-0.0287102719064338	0.681523318476682	0.85291814339182	FALSE
5145	Rab26	Cck	-0.0287034081822457	0.681583318416682	0.85291814339182	FALSE
5146	Cst3	Fam131a	-0.0287020354374081	0.681595318404682	0.85291814339182	FALSE
5147	Dnajc5	Frmd8	-0.0287006626925705	0.681609318390682	0.85291814339182	FALSE
5148	Apoe	Slc30a3	0.0286388891748773	0.681827318172682	0.85291814339182	FALSE
5149	Cpne6	Ap1b1	-0.0286800715200062	0.681831318168682	0.85291814339182	FALSE
5150	Fxyd6	Trim46	0.0286169252574754	0.682025317974682	0.852995159820374	FALSE
5151	Hpcal4	Pigq	-0.0286333981955269	0.682363317636682	0.852998538812057	FALSE
5152	Gaa	Tmem145	0.0285812338916972	0.682373317626682	0.852998538812057	FALSE
5153	C1qb	Prkar1b	0.0285757429123468	0.682425317574682	0.852998538812057	FALSE
5154	Enpp2	Eng	0.0285469152707567	0.682707317292683	0.853185454148655	FALSE
5155	Calb1	Csdc2	0.02852769684303	0.682893317106683	0.853252348299543	FALSE
5156	Cnih3	Mfsd10	0.0284714143046875	0.683421316578683	0.853542784301341	FALSE
5157	Bmp1	Pim3	-0.0285180876291669	0.683523316476684	0.853542784301341	FALSE
5158	Ap1b1	Miat	-0.0285180876291669	0.683523316476684	0.853542784301341	FALSE
5159	BC005764	Ptgds	-0.0284974964566025	0.683711316288684	0.853612054315839	FALSE
5160	Ttr	Foxp2	-0.02847004155985	0.683975316024684	0.853776164828486	FALSE
5161	Ephb6	Limk2	0.0283615947176778	0.684513315486684	0.85407025785848	FALSE
5162	Cnih3	Crip2	0.028353358248652	0.684587315412685	0.85407025785848	FALSE
5163	Fxyd6	Ap1b1	0.0283423762899511	0.684677315322685	0.85407025785848	FALSE
5164	Aamp	Trim46	-0.0284000315731314	0.684741315258685	0.85407025785848	FALSE
5165	Ranbp3	Fcho1	0.028306684924173	0.685021314978685	0.854254073529082	FALSE
5166	Flna	Dnajc5	-0.0283410035451137	0.685341314658685	0.854487690227757	FALSE
5167	Nptx2	Aamp	-0.0283108031586858	0.685617314382686	0.854666367706382	FALSE
5168	Apoe	Prkar1b	-0.028281975517096	0.685973314026686	0.854944681820024	FALSE
5169	Cpne6	Rgs11	0.0281982380820008	0.686251313748686	0.855079893082583	FALSE
5170	Nptx1	Sppl2b	-0.0282449114064802	0.686347313652686	0.855079893082583	FALSE
5171	Ephb6	Ccl4	-0.0281982380820009	0.686865313134687	0.855313173280335	FALSE
5172	Rab26	Rn45s	-0.0281831378887871	0.687001312998687	0.855313173280335	FALSE
5173	Plekhb2	Serinc2	-0.0281831378887871	0.687001312998687	0.855313173280335	FALSE
5174	Robo3	Atg9a	0.0281186188814188	0.687081312918687	0.855313173280335	FALSE
5175	Lrrtm1	Eng	-0.0281611739713852	0.687203312796687	0.855313173280335	FALSE
5176	Mlc1	Gdf5	0.0280966549640168	0.687331312668687	0.855313173280335	FALSE
5177	Rab26	Faah	-0.0281309735849575	0.687551312448688	0.855421673456055	FALSE
5178	Enpp2	Nefl	-0.0280952822191793	0.687867312132688	0.855451448678231	FALSE
5179	Ptpn5	Frmd8	0.0280362541911615	0.687947312052688	0.855451448678231	FALSE
5180	Col6a1	Fos	0.0280211539979477	0.688113311886688	0.855451448678231	FALSE
5181	Nefl	Mlc1	0.0280170357634348	0.688145311854688	0.855451448678231	FALSE
5182	5031439G07Rik	Nefl	-0.0280595908534012	0.688239311760688	0.855451448678231	FALSE
5183	Sparcl1	Bin2	-0.0280225267427854	0.688639311360689	0.855623373543293	FALSE
5184	Dkk3	Nfatc1	0.0279689896941181	0.688643311356689	0.855623373543293	FALSE
5185	Il1a	Prkar1b	-0.0279621259699301	0.689329310670689	0.856006802952735	FALSE
5186	Cnih3	Atg9a	0.0278811340245103	0.68962731037269	0.856006802952735	FALSE
5187	Sppl2b	Napb	-0.0279250618593143	0.68970731029269	0.856006802952735	FALSE
5188	Cckbr	Malat1	-0.0279236891144767	0.68972131027869	0.856006802952735	FALSE
5189	Nrsn1	Rn45s	-0.0279209436248014	0.68974131025869	0.856006802952735	FALSE
5190	3110035E14Rik	Adora1	0.0278674065761341	0.68974931025069	0.856006802952735	FALSE
5191	Ranbp3	Crip2	0.0278454426587321	0.68997731002269	0.856124803285715	FALSE
5192	Ranbp3	Slc3a2	0.0277671962029877	0.690705309294691	0.856737725584631	FALSE
5193	Robo3	3110035E14Rik	-0.0278262242310057	0.690737309262691	0.856737725584631	FALSE
5194	Cyr61	Bin2	0.0277356230717224	0.691033308966691	0.856939842713604	FALSE
5195	Ap1b1	Bin2	0.0276916952369185	0.691531308468691	0.857392330673117	FALSE
5196	2900011O08Rik	Cd6	0.0276697313195166	0.691789308210692	0.857547138988658	FALSE
5197	Sparcl1	Tubb4a	0.027657376615978	0.691925308074692	0.857550684877639	FALSE
5198	Trim46	Gdf5	0.0275901121189346	0.692687307312693	0.858329924278771	FALSE
5199	Clip3	Mlc1	-0.0276052123121486	0.692989307010693	0.858538974121153	FALSE
5200	Tollip	Pvrl4	-0.0275846211395843	0.693215306784693	0.858653805961579	FALSE
5201	Hpcal4	Adam11	-0.0275461842841307	0.693663306336694	0.858988133131798	FALSE
5202	Sirt7	Ptpn5	-0.0275365750702674	0.693755306244694	0.858988133131798	FALSE
5203	Cpne6	Foxp2	-0.0275242203667287	0.693885306114694	0.858988133131798	FALSE
5204	Adora1	Frmd8	0.0274281282280953	0.694347305652694	0.859229778234199	FALSE
5205	Nefl	Frmd8	0.0274281282280953	0.694347305652694	0.859229778234199	FALSE
5206	Trim46	Pvrl4	-0.0274583286145231	0.694599305400695	0.859376512886261	FALSE
5207	Lamp5	Hpcal4	0.027323799620436	0.695419304580695	0.860225800039228	FALSE
5208	Calb1	Limk2	-0.0273402725584875	0.695835304164696	0.860575114079264	FALSE
5209	Csdc2	Akna	-0.0272922264891708	0.696323303676696	0.860966743639782	FALSE
5210	Fezf2	Hpcal4	0.0272304529714778	0.696419303580696	0.860966743639782	FALSE
